Temática;Año;Mes;Departamento;Código Dane;Municipio;Armas / Medios;Agrupa Edad Persona;Genero;Zona;Clase de Sitio;Día;Cantidad
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25740000;SIBATÉ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;sáb.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25743005;SILVANIA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;lun.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25745000;SIMIJACA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;lun.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;3
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;FRENTE A COLEGIO - VIA PUBLICA;mié.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;LOCAL COMERCIAL;jue.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25875000;VILLETA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;sáb.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25878000;VIOTÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CANCHA DE FUTBOL;lun.;1
HOMICIDIOS;2014;Julio;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25599000;APULO;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;RURAL;TIENDA;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;PARQUES;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;16
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;6
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;4
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;FRENTE A COLEGIO - VIA PUBLICA;jue.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;PARQUES;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;PELUQUERIA Y SIMILARES;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;RIOS;jue.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;SEDES SOCIALES, CLUBES O SIMILARES;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;APARTAMENTO;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;DENTRO DE LA VIVIENDA;jue.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;DENTRO DE LA VIVIENDA;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;12
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;9
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;8
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;6
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;5
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mié.;3
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;3
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;dom.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;vie.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BANCOS;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CANCHAS DE TEJO;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CONJUNTO RESIDENCIAL;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO PARTICULAR;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;LOCAL COMERCIAL;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;PLAZAS DE MERCADO;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;FEMENINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;jue.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;PARADERO DE BUSES;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;PARQUES;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;MENORES;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;JOVENES;FEMENINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CUERDA/SOGA/CADENA;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CUERDA/SOGA/CADENA;MENORES;MASCULINO;URBANA;POTREROS;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25214000;COTA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;LOTE BALDIO;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25260000;EL ROSAL;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25269000;FACATATIVÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;HOSPITALES;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25269000;FACATATIVÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25269003;FACATATIVÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25295000;GACHANCIPÁ;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25307000;GIRARDOT;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25473000;MOSQUERA;ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;LOTE BALDIO;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25488000;NILO;ARMA DE FUEGO;JOVENES;FEMENINO;RURAL;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25513000;PACHO;ARMA DE FUEGO;JOVENES;FEMENINO;RURAL;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25518000;PAIME;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25572000;PUERTO SALGAR;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;lun.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25658000;SAN FRANCISCO;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;LOTE BALDIO;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;dom.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;2
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25754000;SOACHA;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25843000;VILLA DE SAN DIEGO DE UBATE;ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;mar.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25875000;VILLETA;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;vie.;1
HOMICIDIOS;2014;Agosto;CUNDINAMARCA;25899000;ZIPAQUIRÁ;ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;25053000;ARBELÁEZ;ACIDO;ADULTOS;MASCULINO;RURAL;FINCAS Y SIMILARES;jue.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;25053000;ARBELÁEZ;ARMA DE FUEGO;ADULTOS;MASCULINO;RURAL;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;CASAS DE HABITACION;mar.;2
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;12
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;6
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;3
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;2
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;2
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;2
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;sáb.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;mar.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;LOCAL COMERCIAL;lun.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;ADULTOS;MASCULINO;URBANA;PUENTE PEATONAL;lun.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;DENTRO DE LA VIVIENDA;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA BLANCA / CORTOPUNZANTE;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;RIOS;mar.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;FEMENINO;URBANA;VIAS PUBLICAS;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;14
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mié.;8
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;jue.;6
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;vie.;4
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;sáb.;4
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;lun.;3
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;mar.;3
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;mié.;2
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BARES, CANTINAS Y SIMILARES;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;BODEGAS Y SIMILARES;mar.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASAS DE HABITACION;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;CASINOS;lun.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;PARQUEADERO;vie.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;POTREROS;mar.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;ADULTOS;MASCULINO;URBANA;TIENDA;jue.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);ARMA DE FUEGO;JOVENES;MASCULINO;URBANA;VIAS PUBLICAS;dom.;1
HOMICIDIOS;2014;Septiembre;CUNDINAMARCA;11001000;BOGOTÁ D.C. (CT);CONTUNDENTES;ADULTOS;MASCULINO;URBANA;VIAS PUBLICAS;dom.;2
